seed,fold,arm,n_features,fit_seconds,gamma,alpha,accuracy,precision,recall,macro_f1,auc_roc,auc_pr,tn,fp,fn,tp,n,n_positive,base_rate_pct,pred_std,pred_min,pred_max,pred_mean
42,8,F_all_ce_W,47,0.17384617400011848,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.2675783501292889,1.5817803263150384e-07,0.999999721703795,0.0797959726821009
42,8,G_all_focal_noW,47,0.12180102999991504,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999998,143,0,2,12,157,14,8.92,0.2597345141694737,0.0036059029704817586,0.9942767443870637,0.09103048730806815
42,8,H_all_focal_W,47,0.13364189699996132,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999998,143,0,2,12,157,14,8.92,0.2597345141694737,0.0036059029704817586,0.9942767443870637,0.09103048730806815
42,8,LEGACY_A,44,0.13789079699995455,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.26756052943454006,5.991193747932419e-08,0.9999995409495073,0.07971881277909787
42,9,A_raw_ce_noW,44,0.23784024099995804,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.2753545199458327,6.334894554590317e-08,0.999999443944935,0.08282272521388884
42,9,B_raw_ce_W,44,0.25967121799999404,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.27544046150428736,1.6159158665278022e-07,0.9999997932217021,0.08315415723196412
42,9,C_raw_focal_noW,44,0.1953479440001047,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.2657462387743116,0.003329939396566358,0.9946393624719951,0.09225420302271911
42,9,D_raw_focal_W,44,0.17256414300004508,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.2657462387743116,0.003329939396566358,0.9946393624719951,0.09225420302271911
42,9,E_all_ce_noW,47,0.2526199210001323,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,1.0,143,0,1,13,157,14,8.92,0.2755148795184755,6.282854764844954e-08,0.9999992867337615,0.0828697045341759
42,9,F_all_ce_W,47,0.28147460300010607,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.27549573937564237,1.634663827370432e-07,0.9999997635999606,0.08308387033110488
42,9,G_all_focal_noW,47,0.20203389800008154,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999998,143,0,1,13,157,14,8.92,0.2671360682002449,0.0036712241730119193,0.9942270671168826,0.09296007489971184
42,9,H_all_focal_W,47,0.19417957799987562,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999998,143,0,1,13,157,14,8.92,0.2671360682002449,0.0036712241730119193,0.9942270671168826,0.09296007489971184
42,9,LEGACY_A,44,0.2362058179999167,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.27551382756589476,5.4518175390460336e-08,0.9999995745738786,0.08303777058244927
42,10,A_raw_ce_noW,44,0.23491067800000565,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,1.0,0.9999999999999998,143,0,1,12,156,13,8.33,0.2656151165735489,6.287125306213497e-08,0.9999988665462112,0.07799468008742014
42,10,B_raw_ce_W,44,0.24613389300020572,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,143,0,0,13,156,13,8.33,0.27446291517992527,1.5969364349015325e-07,0.9999996929113176,0.08287488377384984
42,10,C_raw_focal_noW,44,0.1865609259998564,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,1.0,1.0,143,0,1,12,156,13,8.33,0.25219715600332687,0.003315973635401302,0.9923746725262073,0.0852694857929419
42,10,D_raw_focal_W,44,0.1662064670001655,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,1.0,1.0,143,0,1,12,156,13,8.33,0.25219715600332687,0.003315973635401302,0.9923746725262073,0.0852694857929419
42,10,E_all_ce_noW,47,0.24618213700000524,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,1.0,0.9999999999999998,143,0,1,12,156,13,8.33,0.2652730195321402,5.280159038293832e-08,0.9999992829946797,0.07716231242140775
42,10,F_all_ce_W,47,0.28269889900002454,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,1.0,0.9999999999999998,143,0,1,12,156,13,8.33,0.2667038892539805,1.5725639772229056e-07,0.9999997724389744,0.07883550621466978
42,10,G_all_focal_noW,47,0.19674144600003274,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,0.9983862291554599,0.9855769230769227,143,0,1,12,156,13,8.33,0.25540178408692915,0.002891057891071154,0.9940415274583411,0.08810631106055841
42,10,H_all_focal_W,47,0.20134202899998854,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,0.9983862291554599,0.9855769230769227,143,0,1,12,156,13,8.33,0.25540178408692915,0.002891057891071154,0.9940415274583411,0.08810631106055841
42,10,LEGACY_A,44,0.19730891099993642,2.0,0.75,0.9935897435897436,1.0,0.9230769230769231,0.9782578397212544,1.0,0.9999999999999998,143,0,1,12,156,13,8.33,0.2669076018860604,5.761067741925043e-08,0.9999995417362375,0.07892625720020947
42,11,A_raw_ce_noW,44,0.1424359039999672,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999998,143,0,2,12,157,14,8.92,0.2624126626859748,5.794770055836689e-08,0.9999982171796596,0.07670980192190036
